,id,entity,wiki_code,label,id_dedup
20383,20384,Kenneth Blaylock,,PERSON,20384
20384,20385,Rodney Leonard,,PERSON,20385
20385,20386,Leonard,[[wikidata:Q948418]],PERSON,20386
20386,20387,Kenneth Morrison,,PERSON,20387
20387,20388,Morrison,[[wikidata:Q231242]],PERSON,13072
20388,20389,James Olin,,PERSON,20389
20389,20390,Blaylock,[[wikidata:Q21476699]],PERSON,20390
20390,20391,Charles Stenholm,[[wikidata:Q238733]],PERSON,20391
20391,20392,Richard Henderson,[[wikidata:Q7326377]],PERSON,20392
20392,20393,John Welch Jr,,PERSON,20393
20393,20394,John Guminski,,PERSON,20394
20394,20395,Don Townson,,PERSON,20395
20395,20396,Townson,[[wikidata:Q7830266]],PERSON,20396
20396,20397,Peter Donis,,PERSON,20397
20397,20398,Jeffrey Wendel,,PERSON,20398
20398,20399,Christopher Moran,,PERSON,20399
20399,20400,Richard Jacob,[[wikidata:Q16192770]],PERSON,20400
20400,20401,Lloyd I Miller,,PERSON,20401
20401,20402,OSullivan,,PERSON,20402
20402,20403,Gre,,PERSON,20403
20403,20404,Albert Wojnilower,,PERSON,20404
20404,20405,Pat Carney,[[wikidata:Q3368525]],PERSON,20405
20405,20406,Carney,[[wikidata:Q357440]],PERSON,20406
20406,20407,Iae,,PERSON,20407
20407,20408,Bennett Johnston,,PERSON,20408
20408,20409,Johnston,[[wikidata:Q296710]],PERSON,20409
20409,20410,Cardenas,,PERSON,20410
20410,20411,Jorge Cardenas,,PERSON,20411
20411,20412,Paul Volcker,[[wikidata:Q349785]],PERSON,20412
20412,20413,John Silvia,,PERSON,20413
20413,20414,Silvia,[[wikidata:Q1183871]],PERSON,20414
20414,20415,Touche RossS,,PERSON,20415
20415,20416,Gilberto Arango,,PERSON,20416
20416,20417,Allan Kaplan,,PERSON,20417
20417,20418,George Thompson,[[wikidata:Q5545170]],PERSON,20418
20418,20419,Rj Reynolds,,PERSON,20419
20419,20420,Reuter,[[wikidata:Q29947926]],PERSON,20420
20420,20421,Claus Koehler,,PERSON,20421
20421,20422,Koehler,[[wikidata:Q612479]],PERSON,10561
20422,20423,Showa Denko,[[wikidata:Q905412]],PERSON,20423
20423,20424,Mitsuru Uchida,,PERSON,20424
20424,20425,James Abegglen,[[wikidata:Q10995023]],PERSON,20425
20425,20426,Darrell Whitten,,PERSON,20426
20426,20427,Kakuei Tanaka,[[wikidata:Q297644]],PERSON,20427
20427,20428,Tanaka,[[wikidata:Q12159869]],PERSON,20428
20428,20429,Eishiro Saito,[[wikidata:Q5885673]],PERSON,20429
20429,20430,Takashi Ishihara,,PERSON,20430
20430,20431,Ishihara,[[wikidata:Q24090489]],PERSON,20431
20431,20432,Saito,,PERSON,20432
20432,20433,Sennen Lazo,,PERSON,20433
20433,20434,Lazo,[[wikidata:Q356820]],PERSON,20434
20434,20435,Takashi Matsuya,,PERSON,20435
20435,20436,Rene De La Serre,,PERSON,20436
20436,20437,De La Serre,,PERSON,20437
20437,20438,Johnson MatyS,,PERSON,20438
20438,20439,Johnson,[[wikidata:Q1158485]],PERSON,14830
20439,20440,Lex,[[wikidata:Q246094]],PERSON,10611
20440,20441,Miyazawa,[[wikidata:Q21488041]],PERSON,10616
20441,20442,Gisela Steinhaeuser,,PERSON,20442
20442,20443,Odor Stadelmann,,PERSON,20443
20443,20444,Baer,[[wikidata:Q29047296]],PERSON,20444
20444,20445,Dave Jouhin,,PERSON,20445
20445,20446,Alois Schwietert,,PERSON,20446
20446,20447,Marc Cohen,[[wikidata:Q16206504]],PERSON,20447
20447,20448,Bramall,[[wikidata:Q15789636]],PERSON,20448
20448,20449,George Wimpey,[[wikidata:Q5546426]],PERSON,20449
20449,20450,Todd,[[wikidata:Q355882]],PERSON,20450
20450,20451,Michael R Hall,,PERSON,20451
20451,20452,James C Lane,,PERSON,20452
20452,20453,Schlesinger Bundesbank,,PERSON,20453
20453,20454,Londrina Nil,,PERSON,20454
20454,20455,Santa Maria,[[wikidata:Q111019]],PERSON,20455
20455,20456,Helmut Schlesinger,[[wikidata:Q96812]],PERSON,20456
20456,20457,Schlesinger,[[wikidata:Q23835490]],PERSON,20457
20457,20458,Umuarama Nil,,PERSON,20458
20458,20459,Presidente Prudente Nil,,PERSON,20459
20459,20460,Catanduva Nil,,PERSON,20460
20460,20461,Sao Carlos Nil,,PERSON,20461
20461,20462,Sao Simao,,PERSON,20462
20462,20463,Ronnie De Mel,,PERSON,20463
20463,20464,De Mel,,PERSON,20464
20464,20465,Giovanni Bazoli,[[wikidata:Q3766793]],PERSON,20465
20465,20466,Jose Maria Cuevas,,PERSON,20466
20466,20467,Cuevas,[[wikidata:Q422348]],PERSON,20467
20467,20468,Port Pirie,[[wikidata:Q14966]],PERSON,20468
20468,20469,Reichhold,,PERSON,20469
20469,20470,David Clarke,[[wikidata:Q1174011]],PERSON,20470
20470,20471,Xon,,PERSON,20471
20471,20472,John Truscott,[[wikidata:Q1117915]],PERSON,20472
20472,20473,Max,[[wikidata:Q225238]],PERSON,20473
20473,20474,Santa Rosa,[[wikidata:Q233807]],PERSON,20474
20474,20475,Burkhard Junger,,PERSON,20475
20475,20476,Alex Brown,[[wikidata:Q4716740]],PERSON,20476
20476,20477,Brown,[[wikidata:Q47071]],PERSON,20477
20477,20478,Brenda Mines,,PERSON,20478
20478,20479,David Cohen,[[wikidata:Q360165]],PERSON,20479
20479,20480,Martin S Ackerman,,PERSON,20480
20480,20481,Charles Oswald,,PERSON,20481
20481,20482,Oswald,[[wikidata:Q297878]],PERSON,20482
20482,20483,Lawson,[[wikidata:Q451329]],PERSON,875
20483,20484,Nortek,,PERSON,20484
20484,20485,Richard Harris,[[wikidata:Q106775]],PERSON,20485
20485,20486,Bill Englebright,,PERSON,20486
20486,20487,Harris,[[wikidata:Q226548]],PERSON,15287
20487,20488,Koch,[[wikidata:Q225810]],PERSON,20488
20488,20489,Charles Bradford,,PERSON,20489
20489,20490,Clarence Morrison,,PERSON,20490
20490,20491,Bradford,[[wikidata:Q22905]],PERSON,316
20491,20492,Michelle Galanter Applebaum,,PERSON,20492
20492,20493,Peter Marcus,,PERSON,20493
20493,20494,Applebaum,[[wikidata:Q21489122]],PERSON,10757
20494,20495,William V Ambrose,,PERSON,20495
20495,20496,Beryl Sprinkel,[[wikidata:Q829289]],PERSON,20496
20496,20497,Joseph Falkenstein,,PERSON,20497
20497,20498,John Henry,[[wikidata:Q389609]],PERSON,20498
20498,20499,Henry,[[wikidata:Q3477322]],PERSON,20499
20499,20500,KurzKasch,,PERSON,20500
20500,20501,Lyle,[[wikidata:Q401767]],PERSON,20501
20501,20502,John Psarouthakis,,PERSON,20502
20502,20503,Sheldon Gilgore,[[wikidata:Q7493495]],PERSON,20503
20503,20504,Gilgore,,PERSON,20504
20504,20505,Adm Growmark,,PERSON,20505
20505,20506,St Elmo 1 0,,PERSON,20506
20506,20507,Sierrita Fron,,PERSON,20507
20507,20508,Taft,[[wikidata:Q297056]],PERSON,667
20508,20509,Monroe Greenstein,,PERSON,20509
20509,20510,Jeff Edelman,,PERSON,20510
20510,20511,Edward Brennan,[[wikidata:Q5342004]],PERSON,20511
20511,20512,Brennan,[[wikidata:Q6582840]],PERSON,20512
20512,20513,CJ Lawrence,,PERSON,20513
20513,20514,Harry Mortner,,PERSON,20514
20514,20515,Dayton HudsonS,,PERSON,20515
20515,20516,William Howell,[[wikidata:Q8012596]],PERSON,20516
20516,20517,Hudson,[[wikidata:Q223401]],PERSON,1793
20517,20518,Kenneth Mackes,,PERSON,20518
20518,20519,Mortner,,PERSON,20519
20519,20520,Louis Cosentino,,PERSON,20520
20520,20521,Cape Spencer,[[wikidata:Q5035056]],PERSON,20521
20521,20522,John Porter,[[wikidata:Q1218533]],PERSON,20522
20522,20523,Pritzker,,PERSON,20523
20523,20524,Richardson Greenshields,,PERSON,20524
20524,20525,Susan Clark,[[wikidata:Q291455]],PERSON,20525
20525,20526,James Donegan,,PERSON,20526
20526,20527,Donegan,[[wikidata:Q5295643]],PERSON,20527
20527,20528,Warren Jestin,,PERSON,20528
20528,20529,Ay ExpdE,,PERSON,20529
20529,20530,Nil Nil EOAC,,PERSON,20530
20530,20531,Nil Nil OOPD,,PERSON,20531
20531,20532,Nil Nil Gr,,PERSON,20532
20532,20533,1383 Nil Nil Gr,,PERSON,20533
20533,20534,4019 Nil Nil,,PERSON,20534
20534,20535,4019 Nil Nil Ay ExpdE,,PERSON,20535
20535,20536,Ind TtlF,,PERSON,20536
20536,20537,Farina,[[wikidata:Q422708]],PERSON,20537
20537,20538,Nil Nil,,PERSON,20538
20538,20539,Nil Nil Ay ExpdE,,PERSON,20539
20539,20540,Nil Nil EOA,,PERSON,20540
20540,20541,484 Ay ExpdE,,PERSON,20541
20541,20542,Nil Nil EOAC Nil Nil Nil Nil OOPC Nil Nil Nil Nil Gr,,PERSON,20542
20542,20543,4572 Ay ExpdE,,PERSON,20543
20543,20544,250 Nil,,PERSON,20544
20544,20545,Nil Nil EOAC Nil,,PERSON,20545
20545,20546,Nil Nil EOAC,,PERSON,20546
20546,20547,Nil Nil Nil Nil Japan,,PERSON,20547
20547,20548,250 Nil Nil East Europe,,PERSON,20548
20548,20549,Nil Nil Nil Nil,,PERSON,20549
20549,20550,380 Nil Nil Western,,PERSON,20550
20550,20551,5550 Nil Nil Taiwan,,PERSON,20551
20551,20552,1955 Nil Nil Wesm,,PERSON,20552
20552,20553,134 Nil Nil Western,,PERSON,20553
20553,20554,1129 Ttl,,PERSON,20554
20554,20555,343 Ttl,,PERSON,20555
20555,20556,Ttl,,PERSON,20556
20556,20557,Roy Disney,[[wikidata:Q298891]],PERSON,20557
20557,20558,Holly SugarS,,PERSON,20558
20558,20559,Akio Morita,[[wikidata:Q310845]],PERSON,20559
20559,20560,Bread Wheat 26924,,PERSON,20560
20560,20561,Noranda,[[wikidata:Q7050251]],PERSON,1075
20561,20562,John H Lichtblau,,PERSON,20562
20562,20563,Douglas Danforth,,PERSON,20563
20563,20564,Tucker,[[wikidata:Q233595]],PERSON,20564
20564,20565,Anthony,[[wikidata:Q12241622]],PERSON,20565
20565,20566,Jacor,[[wikidata:Q6120009]],PERSON,20566
20566,20567,Brent,[[wikidata:Q227263]],PERSON,20567
20567,20568,Attaka,,PERSON,20568
20568,20569,Steve Chronowitz,,PERSON,20569
20569,20570,Marty Mcneill,,PERSON,20570
20570,20571,Dominick,,PERSON,20571
20571,20572,Moore,[[wikidata:Q117753]],PERSON,645
20572,20573,M Keith Goodrich,,PERSON,20573
20573,20574,Judson Sinclair,,PERSON,20574
20574,20575,Marcus Schloss,,PERSON,20575
20575,20576,William Sullivan,[[wikidata:Q163005]],PERSON,20576
20576,20577,Sullivan,[[wikidata:Q225624]],PERSON,20577
20577,20578,Ward Mccarthy,,PERSON,20578
20578,20579,Mccarthy,,PERSON,20579
20579,20580,Larry Leuzzi,,PERSON,20580
20580,20581,NZ,,PERSON,20581
20581,20582,Rosario,,PERSON,20582
20582,20583,Millet,[[wikidata:Q259438]],PERSON,20583
20583,20584,David Jones,[[wikidata:Q247326]],PERSON,20584
20584,20585,Aubrey G Lanston,,PERSON,20585
20585,20586,Norman Robertson,[[wikidata:Q7052744]],PERSON,20586
20586,20587,Marris,[[wikidata:Q37251046]],PERSON,10983
20587,20588,Robertson,[[wikidata:Q1313470]],PERSON,20588
20588,20589,Robert Giordano,,PERSON,20589
20589,20590,Pierre Languetin,,PERSON,20590
20590,20591,Shinji Fukukawa,,PERSON,20591
20591,20592,Hasco,,PERSON,20592
20592,20593,JeanClaude,,PERSON,20593
20593,20594,Georges D Rigaud,,PERSON,20594
20594,20595,Lucien Felix,,PERSON,20595
20595,20596,Wang DerHwa,,PERSON,20596
20596,20597,Vincent Siew,[[wikidata:Q700659]],PERSON,20597
20597,20598,Siew,,PERSON,20598
20598,20599,Michael Howard,[[wikidata:Q325381]],PERSON,20599
20599,20600,Howard,[[wikidata:Q3595959]],PERSON,378
20600,20601,Margaret Thatcher,[[wikidata:Q7416]],PERSON,20601
20601,20602,Yoweri Museveni,[[wikidata:Q57274]],PERSON,20602
20602,20603,Reuter Taw,,PERSON,20603
20603,20604,Carlos Dominguez,[[wikidata:Q98270476]],PERSON,20604
20604,20605,Janos Fekete,,PERSON,20605
20605,20606,Tian Ding,,PERSON,20606
20606,20607,James Kinnear,[[wikidata:Q28793892]],PERSON,20607
20607,20608,Kinnear,[[wikidata:Q27643238]],PERSON,11020
20608,20609,Joseph Jamail,,PERSON,20609
20609,20610,Paton,[[wikidata:Q413091]],PERSON,20610
20610,20611,George Gordon Paton,,PERSON,20611
20611,20612,Branko Mikulic,,PERSON,20612
20612,20613,Ahmad Sarji Abdul Hamind,,PERSON,20613
20613,20614,Doug Gowland,,PERSON,20614
20614,20615,Wilf Gobert,,PERSON,20615
20615,20616,David Annesley,[[wikidata:Q2409802]],PERSON,20616
20616,20617,Michel Noir,[[wikidata:Q3310469]],PERSON,20617
20617,20618,St Jacques,,PERSON,20618
20618,20619,Morgan,[[wikidata:Q219161]],PERSON,1446
20619,20620,Clinton Condon,,PERSON,20620
20620,20621,Condon,[[wikidata:Q452031]],PERSON,11047
20621,20622,Norcros,,PERSON,20622
20622,20623,Het Comite,,PERSON,20623
20623,20624,Peter Pex,,PERSON,20624
20624,20625,Het ComiteS,,PERSON,20625
20625,20626,Hepworth,[[wikidata:Q450703]],PERSON,20626
20626,20627,Merlin,[[wikidata:Q188044]],PERSON,11063
20627,20628,Irwin Jacobs,[[wikidata:Q6075071]],PERSON,20628
20628,20629,James Burke,[[wikidata:Q1270650]],PERSON,20629
20629,20630,Willy Olsen,[[wikidata:Q8022590]],PERSON,20630
20630,20631,H Neil Nichols,,PERSON,20631
20631,20632,Nichols,[[wikidata:Q348212]],PERSON,20632
20632,20633,Hugh Richardson,[[wikidata:Q5932478]],PERSON,20633
20633,20634,Peter Huggler,,PERSON,20634
20634,20635,ReuterM,,PERSON,20635
20635,20636,Chris Tinker,,PERSON,20636
20636,20637,Duncan,[[wikidata:Q226535]],PERSON,20637
20637,20638,Martin Bangemann,[[wikidata:Q61250]],PERSON,20638
20638,20639,Richard Darman,[[wikidata:Q1299336]],PERSON,20639
20639,20640,Darman,[[wikidata:Q5989777]],PERSON,20640
20640,20641,HansJuergen,,PERSON,20641
20641,20642,Arthur Krumper,,PERSON,20642
20642,20643,Eddie,[[wikidata:Q295609]],PERSON,20643
20643,20644,Lloyd Bentsen,[[wikidata:Q455401]],PERSON,20644
20644,20645,Martin T Sosnoff,,PERSON,20645
20645,20646,Henry Gluck,[[wikidata:Q18631868]],PERSON,20646
20646,20647,Gluck,,PERSON,20647
20647,20648,Irtiza Husain,,PERSON,20648
20648,20649,Brooke Bond,[[wikidata:Q1989093]],PERSON,20649
20649,20650,Husain,[[wikidata:Q5948890]],PERSON,20650
20650,20651,Anibal Cavaco SilvaS,,PERSON,20651
20651,20652,Cavaco SilvaS,,PERSON,20652
20652,20653,Fritz Haser,,PERSON,20653
20653,20654,Jorge Braga De Macedo,,PERSON,20654
20654,20655,Soares,[[wikidata:Q20823845]],PERSON,20655
20655,20656,Pedro Ferraz Da Costa,,PERSON,20656
20656,20657,Cavaco Silva,,PERSON,20657
20657,20658,Sheldon S Gordon,,PERSON,20658
20658,20659,Ronald G Strackbein,,PERSON,20659
20659,20660,Robert E Mercer,,PERSON,20660
20660,20661,James Goldsmith,[[wikidata:Q3090082]],PERSON,20661
20661,20662,Glatfelter,[[wikidata:Q726654]],PERSON,11140
20662,20663,Ralph Klopfenstein,,PERSON,20663
20663,20664,Klopfenstein,[[wikidata:Q16871478]],PERSON,20664
20664,20665,Robert J Spiller,,PERSON,20665
20665,20666,Spiller,[[wikidata:Q1140368]],PERSON,20666
20666,20667,James M Oates,,PERSON,20667
20667,20668,Peter J Blampied,,PERSON,20668
20668,20669,Parker Montgomery,,PERSON,20669
20669,20670,Ivan Boesky,[[wikidata:Q704997]],PERSON,20670
20670,20671,Mariano Rubio,[[wikidata:Q5997930]],PERSON,20671
20671,20672,Richards,[[wikidata:Q296703]],PERSON,20672
20672,20673,George Petsos,,PERSON,20673
20673,20674,CainSloan,,PERSON,20674
20674,20675,Robert Campeau,[[wikidata:Q7342727]],PERSON,20675
20675,20676,Miller,[[wikidata:Q694116]],PERSON,10493
20676,20677,Rhoads,,PERSON,20677
20677,20678,Jerry Leonard,,PERSON,20678
20678,20679,William Schreyer,[[wikidata:Q2580512]],PERSON,20679
20679,20680,Daniel Tully,,PERSON,20680
20680,20681,Stearn,[[wikidata:Q56243680]],PERSON,20681
20681,20682,Stearns,[[wikidata:Q450576]],PERSON,11199
20682,20683,Albert Kahn,[[wikidata:Q1271776]],PERSON,20683
20683,20684,Kahn,[[wikidata:Q1260948]],PERSON,20684
20684,20685,Wagner,,PERSON,20685
20685,20686,Gaf,[[wikidata:Q1129900]],PERSON,10317
20686,20687,De Benedetti,,PERSON,20687
20687,20688,Bjorn Carlson,,PERSON,20688
20688,20689,Erik Martin Vik,,PERSON,20689
20689,20690,Alexander,[[wikidata:Q923]],PERSON,10362
20690,20691,Triton,[[wikidata:Q105245]],PERSON,1597
20691,20692,Stephen Smith,,PERSON,20692
20692,20693,John F Akers,,PERSON,20693
20693,20694,Akers,[[wikidata:Q348000]],PERSON,20694
20694,20695,Ulric Weil,,PERSON,20695
20695,20696,Weil,[[wikidata:Q40037]],PERSON,20696
20696,20697,Irving,[[wikidata:Q224873]],PERSON,11177
20697,20698,Ronald Perelman,[[wikidata:Q557049]],PERSON,20698
20698,20699,Roland,[[wikidata:Q207535]],PERSON,20699
20699,20700,Pierre Schoenheimer,,PERSON,20700
20700,20701,Roger Kirk,[[wikidata:Q7358462]],PERSON,20701
20701,20702,Leonard Lichter,,PERSON,20702
20702,20703,Franklin Puerto Rico,,PERSON,20703
20703,20704,W German,,PERSON,20704
20704,20705,Clark Copy International Corp,,PERSON,20705
20705,20706,Clark Copy,,PERSON,20706
20706,20707,Odore Brophy,,PERSON,20707
20707,20708,Rober Mercer,,PERSON,20708
20708,20709,Mercer,[[wikidata:Q253705]],PERSON,11290
20709,20710,Thomas Marshall,[[wikidata:Q1904640]],PERSON,20710
20710,20711,Marshall,[[wikidata:Q217983]],PERSON,20711
20711,20712,Robert Half,[[wikidata:Q2157448]],PERSON,11310
20712,20713,Charles Rose,,PERSON,20713
20713,20714,Sam,[[wikidata:Q6791]],PERSON,20714
20714,20715,Reynolds,[[wikidata:Q248004]],PERSON,11332
20715,20716,Winchester,[[wikidata:Q172157]],PERSON,20716
20716,20717,Robert Hibbert,[[wikidata:Q16882129]],PERSON,20717
20717,20718,Robert Brusca,,PERSON,20718
20718,20719,Allan Leslie,,PERSON,20719
20719,20720,Harold Nathan,,PERSON,20720
20720,20721,Jones,[[wikidata:Q219334]],PERSON,20721
20721,20722,Leslie,[[wikidata:Q294056]],PERSON,20722
20722,20723,Robert Blair,[[wikidata:Q1654827]],PERSON,20723
20723,20724,Blair,[[wikidata:Q12785963]],PERSON,11345
20724,20725,Kenneth ChU,,PERSON,20725
20725,20726,Leung,,PERSON,20726
20726,20727,Willard Brown,[[wikidata:Q8003381]],PERSON,20727
20727,20728,Harry Conger,,PERSON,20728
20728,20729,Edson Spencer,,PERSON,20729
20729,20730,Stephen Vastagh,,PERSON,20730
20730,20731,Vastagh,[[wikidata:Q73168731]],PERSON,20731
20731,20732,Elton Yates,,PERSON,20732
20732,20733,Yates,[[wikidata:Q401946]],PERSON,11391
20733,20734,Elton,[[wikidata:Q350937]],PERSON,20734
20734,20735,Martin Klein,[[wikidata:Q1904263]],PERSON,20735
20735,20736,Traub,[[wikidata:Q21508108]],PERSON,20736
20736,20737,Khalaf AlOteiba,,PERSON,20737
20737,20738,Cushing RaCare Inc,,PERSON,20738
20738,20739,Jennings Qtly,,PERSON,20739
20739,20740,David Bryson,[[wikidata:Q10467145]],PERSON,20740
20740,20741,Moss Lawson,,PERSON,20741
20741,20742,James Hamilton,[[wikidata:Q420289]],PERSON,20742
20742,20743,Bryson,[[wikidata:Q418779]],PERSON,17611
20743,20744,Gobert,[[wikidata:Q1533518]],PERSON,20744
20744,20745,Natalie Koer,,PERSON,20745
20745,20746,Slater,[[wikidata:Q7538883]],PERSON,20746
20746,20747,AdamsRussell,,PERSON,20747
20747,20748,Benton,[[wikidata:Q229823]],PERSON,20748
20748,20749,Rosemary Mcfadden,,PERSON,20749
20749,20750,Carlos Romoleroux,,PERSON,20750
20750,20751,Lesly Delatour,,PERSON,20751
20751,20752,Steve Chen,[[wikidata:Q379396]],PERSON,20752
20752,20753,Koo BonYong,,PERSON,20753
20753,20754,Malcolm,[[wikidata:Q2282632]],PERSON,20754
20754,20755,Rha WoongBae,,PERSON,20755
20755,20756,Koo,[[wikidata:Q203924]],PERSON,20756
20756,20757,Naif Bin AbdulAziz,,PERSON,20757
20757,20758,Hideo Maki,,PERSON,20758
20758,20759,Tan,[[wikidata:Q231416]],PERSON,20759
20759,20760,Linda Geraldez,,PERSON,20760
20760,20761,Junichiro Koizumi,[[wikidata:Q130852]],PERSON,20761
20761,20762,Koizumi,[[wikidata:Q21504561]],PERSON,20762
20762,20763,Abe,[[wikidata:Q296176]],PERSON,20763
20763,20764,Ronald Reagan,[[wikidata:Q9960]],PERSON,20764
20764,20765,Zhang Zhongji,,PERSON,20765
20765,20766,Surivitchpan,,PERSON,20766
20766,20767,Chihiro Nakajima,,PERSON,20767
20767,20768,Chun DooHwan,,PERSON,20768
20768,20769,Rha Woong Bae,,PERSON,20769
20769,20770,Zheng Tuobin,[[wikidata:Q9202171]],PERSON,20770
20770,20771,David Wilson,[[wikidata:Q409104]],PERSON,20771
20771,20772,Eric Ho,[[wikidata:Q17305901]],PERSON,20772
20772,20773,Jaime Ongpin,[[wikidata:Q2107062]],PERSON,20773
20773,20774,Jose Concepcion,,PERSON,20774
20774,20775,Bush,[[wikidata:Q224168]],PERSON,20775
20775,20776,J Bildner,,PERSON,20776
20776,20777,Bildner,,PERSON,20777
20777,20778,Brian Mulroney,[[wikidata:Q128563]],PERSON,20778
20778,20779,James Miller,[[wikidata:Q1680824]],PERSON,20779
20779,20780,Edwin Dale,,PERSON,20780
20780,20781,Yeutter,,PERSON,20781
20781,20782,Yasuhiro Nakasone,[[wikidata:Q250828]],PERSON,20782
20782,20783,Robert Ortner,,PERSON,20783
20783,20784,Charles R Miller,,PERSON,20784
20784,20785,Richard E Ragsdale,,PERSON,20785
20785,20786,Richard L Scott,,PERSON,20786
20786,20787,Rowan,[[wikidata:Q12646464]],PERSON,20787
20787,20788,Fitzwater,[[wikidata:Q37218713]],PERSON,20788
20788,20789,Robert Crandall,[[wikidata:Q7343175]],PERSON,20789
20789,20790,Crandall,[[wikidata:Q21507705]],PERSON,11556
20790,20791,Hajime Tamura,[[wikidata:Q5632639]],PERSON,20791
20791,20792,Dana Johnson,[[wikidata:Q18350082]],PERSON,20792
20792,20793,Jeffrey Leeds,,PERSON,20793
20793,20794,Mario Fernandez,,PERSON,20794
20794,20795,Fernandez,,PERSON,20795
20795,20796,John Elliott,[[wikidata:Q1699961]],PERSON,20796
20796,20797,Guillermo Perry,[[wikidata:Q5682967]],PERSON,20797
20797,20798,Javier Espinosa,[[wikidata:Q2568023]],PERSON,20798
20798,20799,Espinosa,,PERSON,20799
20799,20800,Perry,[[wikidata:Q2047030]],PERSON,20800
20800,20801,Ali Akbar Velayati,[[wikidata:Q439354]],PERSON,20801
20801,20802,John Hilke,,PERSON,20802
20802,20803,Philip Nelson,[[wikidata:Q7184131]],PERSON,20803
20803,20804,Renison Gc,,PERSON,20804
20804,20805,Rgc,,PERSON,20805
20805,20806,Alexander Ivanov,[[wikidata:Q256143]],PERSON,20806
20806,20807,AlRai AlAam,,PERSON,20807
20807,20808,Ivanov,[[wikidata:Q106206467]],PERSON,20808
20808,20809,Jose Romero,[[wikidata:Q474995]],PERSON,20809
20809,20810,Romero,[[wikidata:Q1158224]],PERSON,20810
20810,20811,Adrian Lajous,,PERSON,20811
20811,20812,Fahd,[[wikidata:Q1177985]],PERSON,20812
20812,20813,Coniston,[[wikidata:Q399031]],PERSON,10442
20813,20814,Allegis,,PERSON,20814
20814,20815,Robert Bruce,,PERSON,20815
20815,20816,Bill May,,PERSON,20816
20816,20817,Frank Shrontz,[[wikidata:Q5489555]],PERSON,20817
20817,20818,Charles Wang,[[wikidata:Q832333]],PERSON,20818
20818,20819,Kaunda,[[wikidata:Q107359682]],PERSON,20819
20819,20820,John Lichtblau,,PERSON,20820
20820,20821,Henry Bellmon,[[wikidata:Q881173]],PERSON,20821
20821,20822,Steven Peters,,PERSON,20822
20822,20823,Louis Wolfson Iii,,PERSON,20823
20823,20824,J Patrick Michaels Jr,,PERSON,20824
20824,20825,Michaels,[[wikidata:Q6835667]],PERSON,20825
20825,20826,Peters,[[wikidata:Q294946]],PERSON,20826
20826,20827,Raven,[[wikidata:Q8335]],PERSON,20827
20827,20828,Paul Bilzerian,[[wikidata:Q7149367]],PERSON,20828
20828,20829,Robert MaxwellS,,PERSON,20829
20829,20830,Saul Steinberg,[[wikidata:Q432856]],PERSON,20830
20830,20831,Steinberg,[[wikidata:Q686292]],PERSON,20831
20831,20832,Gustaaf Francx,,PERSON,20832
20832,20833,Ecgd,,PERSON,20833
20833,20834,Michael W Tomasso,,PERSON,20834
20834,20835,James D Snyder,,PERSON,20835
20835,20836,Arne Oeien,,PERSON,20836
20836,20837,Wim Duisenberg,[[wikidata:Q159844]],PERSON,20837
20837,20838,Ben Fixman,,PERSON,20838
20838,20839,William ONeill,,PERSON,20839
20839,20840,ONeill,,PERSON,20840
20840,20841,Paul Cain,[[wikidata:Q7149676]],PERSON,20841
20841,20842,Onic,,PERSON,20842
20842,20843,Baker Hughes,[[wikidata:Q804353]],PERSON,20843
20843,20844,Baker Hughes,[[wikidata:Q804353]],PERSON,20843
20844,20845,Adam Zimmerman,[[wikidata:Q4680006]],PERSON,20845
20845,20846,Zimmerman,[[wikidata:Q203656]],PERSON,20846
20846,20847,Ladd Furniture,,PERSON,20847
20847,20848,Scott Smith,[[wikidata:Q413642]],PERSON,20848
20848,20849,Terence Quinn,[[wikidata:Q7701996]],PERSON,20849
20849,20850,Charles B Wang,,PERSON,20850
20850,20851,Walter Haefner,[[wikidata:Q116842]],PERSON,20851
20851,20852,Gregory J Liemandt,,PERSON,20852
20852,20853,Uccel,[[wikidata:Q7876630]],PERSON,11778
20853,20854,Quinn,[[wikidata:Q352500]],PERSON,20854
20854,20855,Stephen T Mcclellan,,PERSON,20855
20855,20856,Robert Maxwell,[[wikidata:Q333468]],PERSON,20856
20856,20857,Harvey Seslowsky,,PERSON,20857
20857,20858,William Hodes,,PERSON,20858
20858,20859,Frans Andriessen,[[wikidata:Q279265]],PERSON,20859
20859,20860,Bilizerian,,PERSON,20860
20860,20861,Robert Cheadle,,PERSON,20861
20861,20862,Scott Drysdale,,PERSON,20862
20862,20863,Drysdale,[[wikidata:Q1261634]],PERSON,20863
20863,20864,Forstmann,[[wikidata:Q56538391]],PERSON,20864
20864,20865,Peter Beutel,,PERSON,20865
20865,20866,Dan Stevens,[[wikidata:Q958385]],PERSON,20866
20866,20867,Larry Eckenfelder,,PERSON,20867
20867,20868,Hutton,[[wikidata:Q362426]],PERSON,10681
20868,20869,Mike Synar,[[wikidata:Q1933553]],PERSON,20869
20869,20870,Synar,,PERSON,20870
20870,20871,Gao,[[wikidata:Q188904]],PERSON,11827
20871,20872,Harold S Geneen,,PERSON,20872
20872,20873,Richard Fish,[[wikidata:Q16208111]],PERSON,20873
20873,20874,Bass,[[wikidata:Q227155]],PERSON,20874
20874,20875,Carl Lindner,[[wikidata:Q27802961]],PERSON,20875
20875,20876,Douglas Augenthaler,,PERSON,20876
