,id,name,label,mentions,articles
17841,17842,technology &lt;itx,COMPANY,3,"['training/1243', 'training/12487', 'training/1280']"
17842,17843,results chemicals group bayer ag &lt;bayg.f,COMPANY,1,['training/12432']
17843,17844,interests guinness plc &lt;guin.l,COMPANY,1,['training/12441']
17844,17845,south africa ltd &lt;angl.j>,COMPANY,1,['training/12442']
17845,17846,gold mines ltd &lt;fscn.j,COMPANY,1,['training/12442']
17846,17847,avana group plc &lt;avna.l,COMPANY,1,['training/12449']
17847,17848,british aerospace plc &lt;bael.l,COMPANY,1,['training/12460']
17848,17849,engineering group gkn plc &lt;gkn.l,COMPANY,1,['training/12460']
17849,17850,vickers plc &lt;vick.l,COMPANY,1,['training/12460']
17850,17851,defence electronics manufacturer ferranti plc &lt;fnti.l,COMPANY,1,['training/12460']
17851,17852,property group trafalgar house plc &lt;thsl.l,COMPANY,1,['training/12460']
17852,17853,u.k. access issue toshiba corp &lt;tsba.t>,COMPANY,1,['training/12468']
17853,17854,&lt;cawl.l,COMPANY,2,"['training/12468', 'training/13649']"
17854,17855,bankamerica &lt;bacp,COMPANY,1,['training/12483']
17855,17856,news corp &lt;nws,COMPANY,3,"['training/12485', 'training/3377', 'training/8732']"
17856,17857,row &lt;hpr,COMPANY,5,"['training/12485', 'training/5177', 'training/5286', 'training/5659', 'training/8222']"
17857,17858,landesbank girozentrale &lt;welg.f,COMPANY,1,['training/12488']
17858,17859,np energy &lt;npeeq>,COMPANY,1,['training/12503']
17859,17860,first chicago &lt;fnb,COMPANY,1,['training/12509']
17860,17861,comerica &lt;cmca,COMPANY,1,['training/12514']
17861,17862,north east &lt;neic,COMPANY,1,['training/12515']
17862,17863,electromedics &lt;elmd,COMPANY,1,['training/12517']
17863,17864,ge &lt;ge> profit outlook,COMPANY,1,['training/1252']
17864,17865,amr corp's &lt;amr,COMPANY,1,['training/1252']
17865,17866,boeing co &lt;ba,COMPANY,1,['training/1252']
17866,17867,werke ag &lt;klkg.f,COMPANY,1,['training/12524']
17867,17868,first federal fort myers &lt;ffmy,COMPANY,1,['training/12529']
17868,17869,san diego gas &lt;sdo,COMPANY,1,['training/12531']
17869,17870,eli lilly &lt;lly,COMPANY,1,['training/12532']
17870,17871,centurion &lt;keyc,COMPANY,2,"['training/12538', 'training/13196']"
17871,17872,gpu &lt;gpu,COMPANY,2,"['training/12550', 'training/7901']"
17872,17873,britton lee &lt;blii,COMPANY,1,['training/12551']
17873,17874,holiday &lt;hia,COMPANY,2,"['training/12559', 'training/6070']"
17874,17875,north carolina federal &lt;ncfs,COMPANY,1,['training/12571']
17875,17876,utilicorp &lt;ucu,COMPANY,4,"['training/12574', 'training/498', 'training/745', 'training/9328']"
17876,17877,american realty &lt;arb,COMPANY,1,['training/12579']
17877,17878,carter-wallace inc &lt;car,COMPANY,1,['training/12580']
17878,17879,buckhorn inc &lt;bkn,COMPANY,1,['training/1260']
17879,17880,&lt;z,COMPANY,2,"['training/1269', 'training/9909']"
17880,17881,norddeutsche affinerie buy mim holdings ltd &lt;mima.s>,COMPANY,1,['training/12751']
17881,17882,ag &lt;prsg.f,COMPANY,1,['training/12751']
17882,17883,degussa ag &lt;dgsg.f,COMPANY,1,['training/12751']
17883,17884,metallgesellschaft ag &lt;metg.f,COMPANY,1,['training/12751']
17884,17885,ab skandia &lt;skds.st>,COMPANY,1,['training/12759']
17885,17886,bass bass plc &lt;bass.l,COMPANY,1,['training/12767']
17886,17887,premier industrial corp &lt;pre,COMPANY,1,['training/1277']
17887,17888,british petroleum plc &lt;bp.l,COMPANY,1,['training/12775']
17888,17889,bayer ag &lt;bayg.f,COMPANY,1,['training/12799']
17889,17890,liebert corp &lt;lieb,COMPANY,1,['training/128']
17890,17891,emerson electric co &lt;emr,COMPANY,2,"['training/128', 'training/8258']"
17891,17892,s &lt;sago.ol,COMPANY,1,['training/12803']
17892,17893,altex &lt;aii,COMPANY,1,['training/12822']
17893,17894,stanline inc &lt;stan,COMPANY,1,['training/12824']
17894,17895,hilton &lt;hlt,COMPANY,2,"['training/12831', 'training/6214']"
17895,17896,nerco &lt;ner,COMPANY,1,['training/12851']
17896,17897,canrad &lt;cnrd,COMPANY,1,['training/12852']
17897,17898,&lt;pant,COMPANY,2,"['training/12853', 'training/9434']"
17898,17899,r.r. donnelly &lt;dny,COMPANY,1,['training/12866']
17899,17900,russell co inc &lt;aar,COMPANY,1,['training/12866']
17900,17901,continental general &lt;cgic,COMPANY,1,['training/1287']
17901,17902,foods manufacturer koninklijke wessanen nv &lt;wess.as,COMPANY,1,['training/12878']
17902,17903,k mart &lt;km,COMPANY,4,"['training/12883', 'training/4223', 'training/6034', 'training/8846']"
17903,17904,tandy &lt;tan,COMPANY,1,['training/12885']
17904,17905,philip morris &lt;mo,COMPANY,1,['training/12886']
17905,17906,memory protection &lt;mpdi,COMPANY,2,"['training/12889', 'training/5946']"
17906,17907,flowers industries inc &lt;flo,COMPANY,1,['training/12897']
17907,17908,gerber &lt;geb,COMPANY,1,['training/12900']
17908,17909,turner broadcasting system &lt;tbs,COMPANY,1,['training/12905']
17909,17910,bell industries &lt;bi,COMPANY,1,['training/1291']
17910,17911,communications corp &lt;atcma,COMPANY,1,['training/12917']
17911,17912,news corp ltd &lt;nws,COMPANY,1,['training/12917']
17912,17913,home shopping network inc &lt;hsn,COMPANY,1,['training/12917']
17913,17914,end inc &lt;leys,COMPANY,1,['training/12929']
17914,17915,allwaste &lt;alws,COMPANY,3,"['training/12933', 'training/1500', 'training/6059']"
17915,17916,line &lt;soo,COMPANY,1,['training/12937']
17916,17917,talbot &lt;pop,COMPANY,1,['training/12949']
17917,17918,&lt;star,COMPANY,1,['training/12956']
17918,17919,circle k corp &lt;ckp,COMPANY,1,['training/12956']
17919,17920,sterling drug inc &lt;sty,COMPANY,2,"['training/12962', 'training/3176']"
17920,17921,&lt;cch,COMPANY,1,['training/12963']
17921,17922,symbion &lt;symb,COMPANY,4,"['training/12965', 'training/3416', 'training/5293', 'training/7253']"
17922,17923,modulaire &lt;modx> pbs building systems,COMPANY,1,['training/12973']
17923,17924,boise cascade &lt;bcc,COMPANY,1,['training/12974']
17924,17925,products co &lt;sono,COMPANY,1,['training/12974']
17925,17926,lpl investments group &lt;lpli,COMPANY,1,['training/12981']
17926,17927,breakwater resources ltd &lt;bwrlf,COMPANY,1,['training/12987']
17927,17928,occidental &lt;oxy> unit,COMPANY,1,['training/12988']
17928,17929,u.k. firm ups italy fund &lt;ita,COMPANY,1,['training/12995']
17929,17930,sage drilling &lt;sage> arthur appleton,COMPANY,1,['training/12996']
17930,17931,coleco industries &lt;clc,COMPANY,1,['training/130']
17931,17932,copley properties inc &lt;cop,COMPANY,1,['training/13006']
17932,17933,&lt;bnl,COMPANY,3,"['training/13011', 'training/4774', 'training/4850']"
17933,17934,supermarkets &lt;sgl,COMPANY,4,"['training/13021', 'training/3313', 'training/5352', 'training/8115']"
17934,17935,fcs laboratories &lt;fcsi,COMPANY,1,['training/13023']
17935,17936,petroleum ltd &lt;rplo> year shr loss,COMPANY,1,['training/13025']
17936,17937,mid-state &lt;mssl,COMPANY,1,['training/13036']
17937,17938,brooksville &lt;ffbv>,COMPANY,1,['training/13036']
17938,17939,ameron &lt;amn,COMPANY,1,['training/13041']
17939,17940,fcs laboratories &lt;fcsi>,COMPANY,1,['training/13043']
17940,17941,myers &lt;bmy,COMPANY,1,['training/13054']
17941,17942,life systems inc &lt;smls>,COMPANY,1,['training/13054']
17942,17943,us west &lt;usw,COMPANY,1,['training/13059']
17943,17944,bell petroleum &lt;bpsio,COMPANY,1,['training/13060']
17944,17945,healthvest &lt;hvt,COMPANY,3,"['training/13062', 'training/1760', 'training/6276']"
17945,17946,optics corp &lt;gaeo,COMPANY,1,['training/13078']
17946,17947,snyder &lt;soi,COMPANY,2,"['training/13085', 'training/6873']"
17947,17948,cenergy &lt;crg,COMPANY,3,"['training/13085', 'training/145', 'training/4908']"
17948,17949,harleysville group &lt;hgic,COMPANY,1,['training/13089']
17949,17950,kroger &lt;kr,COMPANY,1,['training/13090']
17950,17951,u.s. chemical giant union carbide corp &lt;uk.n,COMPANY,1,['training/13095']
17951,17952,time inc's &lt;tl> home box office inc,COMPANY,1,['training/13103']
17952,17953,orion pictures corp &lt;opc,COMPANY,1,['training/13103']
17953,17954,texaco canada inc &lt;txc,COMPANY,1,['training/13115']
17954,17955,seaman furniture &lt;seam,COMPANY,1,['training/1313']
17955,17956,scott instruments &lt;scti,COMPANY,1,['training/13136']
17956,17957,network &lt;netw,COMPANY,1,['training/13141']
17957,17958,telxon corp &lt;tlxn,COMPANY,1,['training/1315']
17958,17959,iroquois brands &lt;ibl,COMPANY,1,['training/13151']
17959,17960,resources &lt;rrco,COMPANY,2,"['training/1316', 'training/5986']"
17960,17961,texas american &lt;txa,COMPANY,1,['training/13163']
17961,17962,warehouse club &lt;wclb,COMPANY,1,['training/13174']
17962,17963,sci &lt;scis,COMPANY,1,['training/13175']
17963,17964,fortune &lt;fsys,COMPANY,1,['training/13175']
17964,17965,frost &lt;cfbi,COMPANY,1,['training/13180']
17965,17966,rospatch &lt;rpch,COMPANY,4,"['training/13182', 'training/424', 'training/706', 'training/733']"
17966,17967,loctite &lt;loc,COMPANY,1,['training/13186']
17967,17968,cylcops &lt;cly> cyacq corp,COMPANY,1,['training/13188']
17968,17969,myers &lt;myr,COMPANY,1,['training/13189']
17969,17970,freedom savings &lt;frdm,COMPANY,1,['training/13199']
17970,17971,houston oil royalty trust &lt;rth,COMPANY,2,"['training/13204', 'training/2213']"
17971,17972,publishers equipment &lt;pecn,COMPANY,1,['training/13205']
17972,17973,gencorp inc &lt;gy,COMPANY,2,"['training/13210', 'training/6665']"
17973,17974,&lt;fwes,COMPANY,2,"['training/13211', 'training/13212']"
17974,17975,witco corp &lt;wit,COMPANY,1,['training/1322']
17975,17976,sabine royalty trust &lt;sbr,COMPANY,1,['training/13223']
17976,17977,providence energy corp &lt;pvy,COMPANY,1,['training/13224']
17977,17978,pitney bowes inc &lt;pbi,COMPANY,1,['training/13258']
17978,17979,prime national australia bank ltd &lt;naba.s>,COMPANY,1,['training/13262']
17979,17980,recapitalization caesars world inc &lt;caw,COMPANY,1,['training/13263']
17980,17981,telxon &lt;txln,COMPANY,1,['training/1339']
17981,17982,tesco plc &lt;tsco.l,COMPANY,2,"['training/13393', 'training/4659']"
17982,17983,technologies &lt;gats,COMPANY,1,['training/134']
17983,17984,ashman &lt;reas,COMPANY,1,['training/1340']
17984,17985,pacific lighting copr &lt;plt,COMPANY,1,['training/1341']
17985,17986,cetec corp &lt;cec,COMPANY,1,['training/1342']
17986,17987,hennessy sa &lt;mhsp.pa,COMPANY,1,['training/13435']
17987,17988,robeson &lt;rbsn,COMPANY,1,['training/135']
17988,17989,security group wormald international ltd &lt;woia.s>,COMPANY,1,['training/13532']
17989,17990,oppenheimer ups viacom &lt;via> stake,COMPANY,1,['training/1354']
17990,17991,florida public &lt;fput>,COMPANY,1,['training/1359']
17991,17992,city investing trust &lt;cnvlz,COMPANY,1,['training/1360']
17992,17993,general development corp &lt;gdb,COMPANY,1,['training/1360']
17993,17994,florida commercial banks inc &lt;flbk,COMPANY,2,"['training/1363', 'training/1382']"
17994,17995,petroleum &lt;bp.l,COMPANY,1,['training/13633']
17995,17996,cardinal industries &lt;cdni,COMPANY,1,['training/13656']
17996,17997,kaneb energy &lt;kep,COMPANY,2,"['training/13702', 'training/1379']"
17997,17998,kaneb services inc &lt;kab,COMPANY,1,['training/13702']
17998,17999,jim walter corp &lt;jwc,COMPANY,3,"['training/13702', 'training/423', 'training/521']"
17999,18000,sonat inc &lt;snt,COMPANY,1,['training/13702']
18000,18001,whittaker &lt;wkr,COMPANY,2,"['training/13704', 'training/435']"
18001,18002,startel &lt;stas,COMPANY,1,['training/13708']
18002,18003,datron systems &lt;dtsi,COMPANY,1,['training/13709']
18003,18004,enterra corp &lt;en,COMPANY,1,['training/13711']
18004,18005,household int'l &lt;hi,COMPANY,1,['training/13721']
18005,18006,data general &lt;dgn,COMPANY,1,['training/13735']
18006,18007,bow valley &lt;bvi,COMPANY,1,['training/13753']
18007,18008,lawson products inc &lt;laws,COMPANY,1,['training/1378']
18008,18009,carolyn bean &lt;cben,COMPANY,1,['training/13870']
18009,18010,chesapeake &lt;csk,COMPANY,1,['training/13874']
18010,18011,ball &lt;bll,COMPANY,1,['training/13877']
18011,18012,city national corp &lt;ctyn,COMPANY,1,['training/139']
18012,18013,marion labs &lt;mkc,COMPANY,1,['training/13904']
18013,18014,zenith labs &lt;zen,COMPANY,1,['training/1391']
18014,18015,general electric co &lt;ge.n>,COMPANY,1,['training/13966']
18015,18016,&lt;utx.n,COMPANY,1,['training/13966']
18016,18017,american sports advisors &lt;piks,COMPANY,1,['training/14028']
18017,18018,savings &lt;nbbs,COMPANY,1,['training/14069']
18018,18019,communications &lt;tcoma,COMPANY,1,['training/14099']
18019,18020,ridder inc &lt;kri,COMPANY,1,['training/14099']
18020,18021,allegheny &lt;ag,COMPANY,3,"['training/14131', 'training/14736', 'training/3168']"
18021,18022,rockwell &lt;rok,COMPANY,1,['training/1414']
18022,18023,&lt;cbl,COMPANY,2,"['training/14154', 'training/7234']"
18023,18024,colonial &lt;clbga,COMPANY,1,['training/14156']
18024,18025,super rite foods inc &lt;srfi,COMPANY,1,['training/14166']
18025,18026,milton roy co &lt;mrc,COMPANY,2,"['training/14168', 'training/14316']"
18026,18027,mickelberry corp &lt;mbc,COMPANY,1,['training/1420']
18027,18028,metropolitan federal &lt;mftn,COMPANY,1,['training/1425']
18028,18029,&lt;gm,COMPANY,1,['training/1427']
18029,18030,weis markets &lt;wmk,COMPANY,1,['training/14282']
18030,18031,family health systems &lt;fhsy,COMPANY,1,['training/14298']
18031,18032,products corp &lt;armr,COMPANY,1,['training/143']
18032,18033,cummins engine &lt;cum,COMPANY,1,['training/14314']
18033,18034,west telecom &lt;nowt,COMPANY,1,['training/14315']
18034,18035,production shift geonex corp &lt;geox,COMPANY,1,['training/1434']
18035,18036,bellsouth corp &lt;bls> unit,COMPANY,1,['training/1434']
18036,18037,greetings &lt;artg,COMPANY,1,['training/14393']
18037,18038,co &lt;oj> stake parsow partnership ltd,COMPANY,1,['training/14394']
18038,18039,cummins engine co inc &lt;cum,COMPANY,1,['training/14402']
18039,18040,textron &lt;txt,COMPANY,1,['training/14423']
18040,18041,norris oil &lt;noil,COMPANY,1,['training/14506']
18041,18042,bermuda star &lt;bsl,COMPANY,1,['training/14537']
18042,18043,cannon &lt;can,COMPANY,3,"['training/14542', 'training/4585', 'training/4605']"
18043,18044,time inc &lt;tl,COMPANY,1,['training/14542']
18044,18045,warner communications inc &lt;wci,COMPANY,2,"['training/14542', 'training/714']"
18045,18046,houston oil trust &lt;ho,COMPANY,2,"['training/14544', 'training/2930']"
18046,18047,upper peninsula power co &lt;upen,COMPANY,1,['training/14545']
18047,18048,pacific lighting corp &lt;plt,COMPANY,1,['training/14549']
18048,18049,staley continental &lt;sta,COMPANY,1,['training/14550']
18049,18050,westcoast transmission co &lt;wtc,COMPANY,1,['training/1456']
18050,18051,shear industries inc &lt;hsi,COMPANY,1,['training/14586']
18051,18052,cola bottling &lt;coke>,COMPANY,1,['training/14587']
18052,18053,northern telecom ltd &lt;nt,COMPANY,1,['training/146']
18053,18054,careplus &lt;cpls,COMPANY,1,['training/14604']
18054,18055,care inc &lt;pci,COMPANY,1,['training/14604']
18055,18056,intermedics &lt;itm,COMPANY,2,"['training/14619', 'training/4411']"
18056,18057,texstyrene &lt;foam> stake,COMPANY,1,['training/14623']
18057,18058,spartech &lt;sptn,COMPANY,1,['training/14629']
18058,18059,nacco industries &lt;nc,COMPANY,1,['training/14666']
18059,18060,du pont co &lt;dd,COMPANY,2,"['training/14666', 'training/3120']"
18060,18061,buffton &lt;buff,COMPANY,1,['training/14672']
18061,18062,american dynamics &lt;amdc,COMPANY,1,['training/14679']
18062,18063,republicbank &lt;rpt,COMPANY,1,['training/14697']
18063,18064,torchmark &lt;tmk,COMPANY,1,['training/147']
18064,18065,camco inc &lt;cam,COMPANY,1,['training/1471']
18065,18066,amoskeag bank &lt;amkg,COMPANY,2,"['training/14715', 'training/2237']"
18066,18067,meyers co &lt;hmy,COMPANY,1,['training/14751']
18067,18068,securities &lt;cvt,COMPANY,1,['training/14761']
18068,18069,boot manufacturer &lt;cfas,COMPANY,1,['training/1480']
18069,18070,g corp &lt;fg,COMPANY,1,['training/1483']
18070,18071,buffton corp &lt;buff,COMPANY,1,['training/1497']
18071,18072,westbank ag &lt;vhbg.f,COMPANY,1,['training/1498']
18072,18073,itel corp &lt;itel,COMPANY,1,['training/1502']
18073,18074,food mart &lt;cfmi,COMPANY,1,['training/1506']
18074,18075,wilfred american educational &lt;wae,COMPANY,1,['training/152']
18075,18076,epsilon data &lt;epsi,COMPANY,1,['training/153']
18076,18077,stanhome inc &lt;sth,COMPANY,1,['training/1545']
18077,18078,instron corp &lt;isn,COMPANY,1,['training/1546']
18078,18079,piedmont aviation &lt;pie,COMPANY,4,"['training/1562', 'training/1735', 'training/3154', 'training/7791']"
18079,18080,norfolk southern corp &lt;nsc,COMPANY,7,"['training/1562', 'training/1771', 'training/1771', 'training/2375', 'training/3039', 'training/3298', 'training/8217']"
18080,18081,u.s. air group inc &lt;u,COMPANY,1,['training/1562']
18081,18082,first union &lt;fur,COMPANY,1,['training/1563']
18082,18083,geico corp &lt;gec,COMPANY,1,['training/1567']
18083,18084,&lt;swk,COMPANY,2,"['training/1568', 'training/2344']"
18084,18085,&lt;nova,COMPANY,3,"['training/157', 'training/2371', 'training/9544']"
18085,18086,husky &lt;hyo,COMPANY,2,"['training/157', 'training/9544']"
18086,18087,forman &lt;bfdb,COMPANY,2,"['training/1571', 'training/23']"
18087,18088,goodyear tire &lt;gt,COMPANY,1,['training/1572']
18088,18089,nekoosa &lt;gnn,COMPANY,1,['training/1575']
18089,18090,&lt;truk,COMPANY,1,['training/1577']
18090,18091,exovir &lt;xovr,COMPANY,2,"['training/1581', 'training/6527']"
18091,18092,lotus &lt;lots,COMPANY,1,['training/1584']
18092,18093,international business machines corp &lt;ibm,COMPANY,1,['training/1584']
18093,18094,black corp &lt;cbl,COMPANY,1,['training/1586']
18094,18095,albion &lt;hay,COMPANY,2,"['training/1601', 'training/8998']"
18095,18096,harvard industries inc &lt;hava,COMPANY,1,['training/1601']
18096,18097,suffield financial &lt;ssbk,COMPANY,1,['training/162']
18097,18098,coastal bancorp &lt;csbk,COMPANY,2,"['training/162', 'training/4388']"
18098,18099,webcor electronics &lt;wer,COMPANY,1,['training/1620']
18099,18100,first savings bank florida &lt;fsbf>,COMPANY,1,['training/1622']
18100,18101,gibraltar financial corp &lt;gfc,COMPANY,1,['training/1622']
18101,18102,&lt;brf,COMPANY,1,['training/1626']
18102,18103,fisher foods &lt;fhr,COMPANY,1,['training/1628']
18103,18104,marine &lt;om,COMPANY,1,['training/1634']
18104,18105,sun chemical corp &lt;snl,COMPANY,1,['training/1634']
18105,18106,santa anita realty &lt;sar,COMPANY,1,['training/165']
18106,18107,development corp &lt;mnd,COMPANY,2,"['training/1653', 'training/8765']"
18107,18108,&lt;cii,COMPANY,1,['training/1657']
18108,18109,digicon &lt;dgc,COMPANY,1,['training/1659']
18109,18110,liquid air corp &lt;lana,COMPANY,1,['training/166']
18110,18111,texas eastern &lt;tet,COMPANY,1,['training/1660']
18111,18112,computer horizons &lt;chrz,COMPANY,1,['training/1665']
18112,18113,policy management &lt;pmsc,COMPANY,1,['training/1666']
18113,18114,&lt;fsfa,COMPANY,1,['training/1676']
18114,18115,general motors &lt;gm> general motors corp,COMPANY,1,['training/1682']
18115,18116,competitors ford motor co &lt;f,COMPANY,1,['training/1682']
18116,18117,chrysler corp &lt;c,COMPANY,7,"['training/1682', 'training/3056', 'training/3795', 'training/3916', 'training/8021', 'training/8855', 'training/9147']"
18117,18118,hrs &lt;ihirf,COMPANY,1,['training/1694']
18118,18119,hal roach &lt;hrsi,COMPANY,1,['training/1694']
18119,18120,des petroles &lt;tpn.pa>,COMPANY,1,['training/1696']
18120,18121,france &lt;raff.pa,COMPANY,1,['training/1696']
18121,18122,-systems inc &lt;esy,COMPANY,1,['training/1708']
18122,18123,resource exploration &lt;rexi,COMPANY,1,['training/1709']
18123,18124,unicorp american corp &lt;uac,COMPANY,1,['training/1714']
18124,18125,liberty financial group &lt;lfg,COMPANY,1,['training/1716']
18125,18126,pactel &lt;pac,COMPANY,1,['training/1718']
18126,18127,dynamics corp &lt;dya,COMPANY,1,['training/1729']
18127,18128,cts &lt;cts,COMPANY,3,"['training/1729', 'training/1739', 'training/3420']"
18128,18129,danaher &lt;dhr,COMPANY,1,['training/1732']
18129,18130,dynamics &lt;dya,COMPANY,1,['training/1739']
18130,18131,measurex &lt;mx,COMPANY,1,['training/1740']
18131,18132,trans-lux &lt;tlx,COMPANY,1,['training/1747']
18132,18133,panhandle eastern &lt;pel,COMPANY,1,['training/176']
18133,18134,cabot corp &lt;cbt,COMPANY,1,['training/176']
18134,18135,burlington northern &lt;bni,COMPANY,1,['training/176']
18135,18136,healthcare international inc &lt;hii,COMPANY,1,['training/1760']
18136,18137,systems &lt;esy,COMPANY,1,['training/1763']
18137,18138,nl industries inc &lt;nl,COMPANY,2,"['training/1767', 'training/1814']"
18138,18139,alaska air group inc &lt;alk,COMPANY,1,['training/1769']
18139,18140,leaseway transportation corp &lt;ltc,COMPANY,1,['training/1783']
18140,18141,manufacturers hanover trust co &lt;mhc,COMPANY,2,"['training/1787', 'training/3298']"
18141,18142,great american &lt;gta,COMPANY,1,['training/1789']
18142,18143,&lt;home,COMPANY,1,['training/1789']
18143,18144,ferris &lt;bfi,COMPANY,1,['training/1794']
18144,18145,pennwalt corp &lt;psm,COMPANY,1,['training/1797']
18145,18146,rexnord inc &lt;rex,COMPANY,2,"['training/1798', 'training/1847']"
18146,18147,dean foods &lt;df,COMPANY,1,['training/18']
18147,18148,mcdonalds corp &lt;mcd,COMPANY,1,['training/18']
18148,18149,bankamerica &lt;bac> corp,COMPANY,1,['training/1808']
18149,18150,host &lt;gh,COMPANY,1,['training/1816']
18150,18151,medtronic inc &lt;mdt,COMPANY,2,"['training/1820', 'training/2340']"
18151,18152,co &lt;lou,COMPANY,1,['training/1824']
18152,18153,kaiser aluminum &lt;klu,COMPANY,1,['training/1832']
18153,18154,tangles piedmont &lt;pie,COMPANY,1,['training/1836']
18154,18155,banner &lt;bnr,COMPANY,3,"['training/1847', 'training/547', 'training/7247']"
18155,18156,piedmont &lt;pie,COMPANY,6,"['training/1862', 'training/2375', 'training/3013', 'training/3039', 'training/8205', 'training/9971']"
18156,18157,hcc industries &lt;hcci,COMPANY,1,['training/1873']
18157,18158,wtc international &lt;waf,COMPANY,1,['training/1886']
18158,18159,mitsubishi heavy industries co ltd &lt;mith.t,COMPANY,1,['training/1902']
18159,18160,industries co ltd &lt;jima.t,COMPANY,2,"['training/1902', 'training/6541']"
18160,18161,japan line ltd &lt;jlit.t,COMPANY,2,"['training/1904', 'training/5191']"
18161,18162,japan ltd &lt;ibjt.t,COMPANY,1,['training/1904']
18162,18163,texaco canada &lt;txc,COMPANY,1,['training/191']
18163,18164,hoechst ag &lt;hfag.f,COMPANY,2,"['training/1917', 'training/5150']"
18164,18165,pct subsidiary hang seng bank ltd &lt;hsgh.hk,COMPANY,1,['training/1919']
18165,18166,hongkong bank subsidiaries wardley ltd &lt;waia.hk,COMPANY,1,['training/1919']
18166,18167,hughes tool co &lt;ht,COMPANY,4,"['training/1920', 'training/2376', 'training/5919', 'training/6656']"
18167,18168,baker international corp &lt;bko> today,COMPANY,1,['training/1920']
18168,18169,bank &lt;stch.l,COMPANY,1,['training/1960']
18169,18170,chinese banking corp ltd &lt;ocbm.si,COMPANY,1,['training/1960']
18170,18171,united overseas bank ltd &lt;uobm.si,COMPANY,1,['training/1960']
18171,18172,algemene bank nederland nv &lt;abnn.as,COMPANY,2,"['training/1960', 'training/6090']"
18172,18173,banque nationale de paris &lt;bnpp.pa,COMPANY,1,['training/1960']
18173,18174,circuit systems &lt;csyi,COMPANY,1,['training/199']
18174,18175,baker &lt;bko,COMPANY,4,"['training/1994', 'training/2251', 'training/3984', 'training/5919']"
18175,18176,hughes &lt;ht,COMPANY,3,"['training/1994', 'training/2475', 'training/3984']"
18176,18177,model sales jaguar plc &lt;jagr.l,COMPANY,1,['training/2001']
18177,18178,telegraph co &lt;t.n,COMPANY,1,['training/2010']
18178,18179,nv philips gloeilampenfabriek &lt;pglo.as,COMPANY,1,['training/2010']
18179,18180,company cie du midi sa &lt;mcdp.p,COMPANY,1,['training/2010']
18180,18181,electronics group siemens ag &lt;sieg.f,COMPANY,1,['training/2010']
18181,18182,defence electronics group &lt;matra,COMPANY,1,['training/2010']
18182,18183,construction group &lt;bouygues,COMPANY,1,['training/2010']
18183,18184,japan fund &lt;jpn,COMPANY,3,"['training/2013', 'training/3415', 'training/436']"
18184,18185,co &lt;oj> holder,COMPANY,1,['training/2027']
18185,18186,trimedyne &lt;tmed,COMPANY,1,['training/2039']
18186,18187,regis corp &lt;rgis,COMPANY,1,['training/2049']
18187,18188,u.s. firm mannesmann ag &lt;mmwg.f,COMPANY,1,['training/2054']
18188,18189,trading plc &lt;sc.l,COMPANY,1,['training/2061']
18189,18190,american software &lt;amswa,COMPANY,1,['training/2079']
18190,18191,comdata &lt;cdn,COMPANY,3,"['training/2080', 'training/7342', 'training/8711']"
18191,18192,ryder &lt;rdr,COMPANY,1,['training/2102']
18192,18193,ab &lt;blds.st,COMPANY,1,['training/2107']
18193,18194,houston oil &lt;ho,COMPANY,1,['training/211']
18194,18195,general refractories &lt;grx,COMPANY,1,['training/2114']
18195,18196,pepsico &lt;pep,COMPANY,1,['training/2116']
18196,18197,elmer &lt;pkn,COMPANY,1,['training/2126']
18197,18198,u.s. okays usair &lt;u,COMPANY,1,['training/2128']
18198,18199,mci &lt;mcic> president,COMPANY,1,['training/2130']
18199,18200,avery &lt;avy,COMPANY,1,['training/214']
18200,18201,conchemco inc &lt;ckc,COMPANY,1,['training/2153']
18201,18202,dst systems inc &lt;dsts,COMPANY,1,['training/2154']
18202,18203,international &lt;rgl,COMPANY,1,['training/2159']
18203,18204,bell &lt;bpsiq,COMPANY,1,['training/2159']
18204,18205,acres lp &lt;ega,COMPANY,1,['training/2163']
18205,18206,national convenience &lt;ncs,COMPANY,1,['training/2173']
18206,18207,zayre &lt;zy,COMPANY,1,['training/2196']
18207,18208,america &lt;bac,COMPANY,1,['training/2202']
18208,18209,allegheny power system inc &lt;ayp,COMPANY,1,['training/2211']
18209,18210,unitel &lt;unv,COMPANY,1,['training/2219']
18210,18211,aetna &lt;aet,COMPANY,2,"['training/2225', 'training/2815']"
18211,18212,engelhard corp &lt;ec,COMPANY,1,['training/2230']
18212,18213,washington national corp &lt;wnt,COMPANY,1,['training/2238']
18213,18214,community bank system &lt;cbsi,COMPANY,1,['training/2240']
18214,18215,hughes tool &lt;ht,COMPANY,2,"['training/2251', 'training/2813']"
18215,18216,societe generale &lt;stgn.pa,COMPANY,1,['training/2257']
18216,18217,&lt;pallas,COMPANY,1,['training/2257']
18217,18218,midland &lt;mla,COMPANY,1,['training/2259']
18218,18219,aequitron &lt;aqtn,COMPANY,1,['training/2265']
18219,18220,wilshire &lt;woc,COMPANY,1,['training/2268']
18220,18221,jacobs &lt;jec,COMPANY,1,['training/2268']
18221,18222,stores co &lt;may,COMPANY,1,['training/2269']
18222,18223,k mart corp &lt;km,COMPANY,1,['training/2269']
18223,18224,kodak &lt;ek,COMPANY,3,"['training/2271', 'training/8940', 'training/9984']"
18224,18225,enzon &lt;enzn,COMPANY,1,['training/2271']
